id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 80767123 ,3d3e47fd-5abb-11e8-911c-28924ad12c5c,  -15.979000 ,  -46.738000 ,2012-07-25 16:26:00,Brasil,MINAS GERAIS,UNAÍ,Cerrado
 66793847 ,3b95beae-5abb-11e8-911c-28924ad12c5c,  -22.040000 ,  -45.448000 ,2012-01-04 16:42:00,Brasil,MINAS GERAIS,LAMBARI,Mata Atlântica
 66793843 ,3b95beab-5abb-11e8-911c-28924ad12c5c,  -22.041000 ,  -45.459000 ,2012-01-04 16:42:00,Brasil,MINAS GERAIS,HELIODORA,Mata Atlântica
 66947684 ,5f94f211-5abb-11e8-911c-28924ad12c5c,  -15.102000 ,  -43.946000 ,2012-01-13 16:38:00,Brasil,MINAS GERAIS,JAÍBA,Cerrado
 66981614 ,5f958ae1-5abb-11e8-911c-28924ad12c5c,  -15.677000 ,  -43.207000 ,2012-01-15 16:25:00,Brasil,MINAS GERAIS,PORTEIRINHA,Caatinga
 66981612 ,5f958adf-5abb-11e8-911c-28924ad12c5c,  -16.339000 ,  -43.916000 ,2012-01-15 16:25:00,Brasil,MINAS GERAIS,MONTES CLAROS,Cerrado
 66981605 ,5f958ade-5abb-11e8-911c-28924ad12c5c,  -16.341000 ,  -43.929000 ,2012-01-15 16:25:00,Brasil,MINAS GERAIS,MONTES CLAROS,Cerrado
 66981601 ,5f958add-5abb-11e8-911c-28924ad12c5c,  -16.595000 ,  -41.095000 ,2012-01-15 16:25:00,Brasil,MINAS GERAIS,JEQUITINHONHA,Mata Atlântica
 66981600 ,5f958adc-5abb-11e8-911c-28924ad12c5c,  -15.758000 ,  -41.545000 ,2012-01-15 16:25:00,Brasil,MINAS GERAIS,ÁGUAS VERMELHAS,Mata Atlântica
 66981579 ,5f958adb-5abb-11e8-911c-28924ad12c5c,  -16.597000 ,  -41.104000 ,2012-01-15 16:25:00,Brasil,MINAS GERAIS,JEQUITINHONHA,Mata Atlântica
 66981578 ,5f958ada-5abb-11e8-911c-28924ad12c5c,  -17.565000 ,  -41.823000 ,2012-01-15 16:25:00,Brasil,MINAS GERAIS,LADAINHA,Mata Atlântica
 66981577 ,5f958ad9-5abb-11e8-911c-28924ad12c5c,  -17.897000 ,  -42.432000 ,2012-01-15 16:25:00,Brasil,MINAS GERAIS,ÁGUA BOA,Mata Atlântica
 66981547 ,6bff9339-5abb-11e8-911c-28924ad12c5c,  -20.695000 ,  -42.355000 ,2012-01-15 16:24:00,Brasil,MINAS GERAIS,FERVEDOURO,Mata Atlântica
