id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 64101770 ,3a40e928-5abb-11e8-911c-28924ad12c5c,  -19.881000 ,  -47.893000 ,2011-08-29 16:42:00,Brasil,MINAS GERAIS,UBERABA,Cerrado
 62820551 ,57210e2b-5abb-11e8-911c-28924ad12c5c,  -17.914000 ,  -44.295000 ,2011-07-06 17:20:00,Brasil,MINAS GERAIS,BUENÓPOLIS,Cerrado
 62820542 ,57210e29-5abb-11e8-911c-28924ad12c5c,  -18.068000 ,  -44.307000 ,2011-07-06 17:20:00,Brasil,MINAS GERAIS,AUGUSTO DE LIMA,Cerrado
 62820448 ,57210e18-5abb-11e8-911c-28924ad12c5c,  -17.909000 ,  -44.289000 ,2011-07-06 17:20:00,Brasil,MINAS GERAIS,BUENÓPOLIS,Cerrado
 62820383 ,57210e15-5abb-11e8-911c-28924ad12c5c,  -17.898000 ,  -44.299000 ,2011-07-06 17:20:00,Brasil,MINAS GERAIS,BUENÓPOLIS,Cerrado
 62820371 ,398e546e-5abb-11e8-911c-28924ad12c5c,  -18.059000 ,  -44.314000 ,2011-07-06 17:20:00,Brasil,MINAS GERAIS,AUGUSTO DE LIMA,Cerrado
 62820355 ,398e545e-5abb-11e8-911c-28924ad12c5c,  -19.718000 ,  -48.651000 ,2011-07-06 17:19:00,Brasil,MINAS GERAIS,CAMPO FLORIDO,Cerrado
 62820352 ,398e545b-5abb-11e8-911c-28924ad12c5c,  -19.721000 ,  -48.666000 ,2011-07-06 17:19:00,Brasil,MINAS GERAIS,CAMPO FLORIDO,Cerrado
 62840896 ,6bff9295-5abb-11e8-911c-28924ad12c5c,  -19.968000 ,  -44.452000 ,2011-07-07 16:24:00,Brasil,MINAS GERAIS,MATEUS LEME,Mata Atlântica
 62841196 ,57210e9c-5abb-11e8-911c-28924ad12c5c,  -17.681000 ,  -44.386000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado
 62841195 ,57210e9b-5abb-11e8-911c-28924ad12c5c,  -17.966000 ,  -44.876000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,LASSANCE,Cerrado
 62841135 ,57210e9a-5abb-11e8-911c-28924ad12c5c,  -17.195000 ,  -42.434000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,MINAS NOVAS,Cerrado
 62841133 ,57210e98-5abb-11e8-911c-28924ad12c5c,  -15.914000 ,  -43.388000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,JANAÚBA,Cerrado
 62841132 ,57210e97-5abb-11e8-911c-28924ad12c5c,  -16.562000 ,  -42.350000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,VIRGEM DA LAPA,Cerrado
 62841131 ,57210e96-5abb-11e8-911c-28924ad12c5c,  -15.853000 ,  -41.115000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,PEDRA AZUL,Mata Atlântica
 62841129 ,57210e94-5abb-11e8-911c-28924ad12c5c,  -15.716000 ,  -41.390000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,DIVISA ALEGRE,Mata Atlântica
 62841127 ,57210e92-5abb-11e8-911c-28924ad12c5c,  -15.488000 ,  -42.151000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,INDAIABIRA,Cerrado
 62841125 ,57210e90-5abb-11e8-911c-28924ad12c5c,  -15.777000 ,  -42.184000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,TAIOBEIRAS,Cerrado
 62841123 ,57210e8e-5abb-11e8-911c-28924ad12c5c,  -15.572000 ,  -41.486000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,ÁGUAS VERMELHAS,Mata Atlântica
 62841122 ,57210e8d-5abb-11e8-911c-28924ad12c5c,  -17.742000 ,  -45.407000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado
 62841116 ,57210e8c-5abb-11e8-911c-28924ad12c5c,  -17.426000 ,  -41.620000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,ITAIPÉ,Mata Atlântica
 62841093 ,57210e8a-5abb-11e8-911c-28924ad12c5c,  -18.085000 ,  -43.978000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,AUGUSTO DE LIMA,Cerrado
 62841092 ,57210e89-5abb-11e8-911c-28924ad12c5c,  -15.913000 ,  -43.382000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,JANAÚBA,Cerrado
 62841091 ,57210e88-5abb-11e8-911c-28924ad12c5c,  -16.737000 ,  -43.069000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,BOTUMIRIM,Cerrado
 62841090 ,57210e87-5abb-11e8-911c-28924ad12c5c,  -15.912000 ,  -43.377000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,JANAÚBA,Cerrado
 62841075 ,57210e86-5abb-11e8-911c-28924ad12c5c,  -18.315000 ,  -45.532000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,SÃO GONÇALO DO ABAETÉ,Cerrado
 62841044 ,57210e84-5abb-11e8-911c-28924ad12c5c,  -15.676000 ,  -43.363000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,JANAÚBA,Cerrado
 62841027 ,57210e81-5abb-11e8-911c-28924ad12c5c,  -15.915000 ,  -43.393000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,JANAÚBA,Cerrado
 62841025 ,57210e7f-5abb-11e8-911c-28924ad12c5c,  -17.066000 ,  -41.465000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,PADRE PARAÍSO,Mata Atlântica
 62841024 ,57210e7e-5abb-11e8-911c-28924ad12c5c,  -16.747000 ,  -43.306000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,ITACAMBIRA,Cerrado
 62841021 ,57210e7b-5abb-11e8-911c-28924ad12c5c,  -16.095000 ,  -43.131000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,PORTEIRINHA,Cerrado
 62841020 ,57210e7a-5abb-11e8-911c-28924ad12c5c,  -17.057000 ,  -41.466000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,PADRE PARAÍSO,Mata Atlântica
 62841018 ,57210e78-5abb-11e8-911c-28924ad12c5c,  -15.519000 ,  -41.422000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,ÁGUAS VERMELHAS,Mata Atlântica
 62841016 ,57210e76-5abb-11e8-911c-28924ad12c5c,  -15.718000 ,  -41.399000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,DIVISA ALEGRE,Mata Atlântica
 62841015 ,57210e75-5abb-11e8-911c-28924ad12c5c,  -16.096000 ,  -43.143000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,PORTEIRINHA,Cerrado
 62840990 ,57210e72-5abb-11e8-911c-28924ad12c5c,  -16.080000 ,  -42.395000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,SALINAS,Mata Atlântica
 62840989 ,57210e71-5abb-11e8-911c-28924ad12c5c,  -16.145000 ,  -41.652000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,MEDINA,Mata Atlântica
 62840988 ,57210e70-5abb-11e8-911c-28924ad12c5c,  -18.287000 ,  -44.701000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,CORINTO,Cerrado
 62840986 ,57210e6e-5abb-11e8-911c-28924ad12c5c,  -16.759000 ,  -43.316000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,ITACAMBIRA,Cerrado
 62840949 ,57210e6d-5abb-11e8-911c-28924ad12c5c,  -16.757000 ,  -43.304000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,ITACAMBIRA,Cerrado
 62840948 ,57210e6c-5abb-11e8-911c-28924ad12c5c,  -17.380000 ,  -41.674000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,ITAIPÉ,Mata Atlântica
 62840947 ,57210e6b-5abb-11e8-911c-28924ad12c5c,  -17.688000 ,  -44.377000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado
 62840946 ,57210e6a-5abb-11e8-911c-28924ad12c5c,  -17.193000 ,  -42.423000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,CHAPADA DO NORTE,Cerrado
 62840941 ,5edac206-5abb-11e8-911c-28924ad12c5c,  -18.016000 ,  -44.929000 ,2011-07-07 16:25:00,Brasil,MINAS GERAIS,LASSANCE,Cerrado
