id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 39718206 ,2b32eb5f-5abb-11e8-911c-28924ad12c5c,  -19.065000 ,  -44.692000 ,2007-09-26 16:49:00,Brasil,MINAS GERAIS,POMPÉU,Cerrado
 34564098 ,55e2570c-5abb-11e8-911c-28924ad12c5c,  -17.261000 ,  -41.672000 ,2007-01-01 16:25:00,Brasil,MINAS GERAIS,ITAIPÉ,Mata Atlântica
 34688896 ,55e3714e-5abb-11e8-911c-28924ad12c5c,  -15.424000 ,  -41.679000 ,2007-01-08 16:32:00,Brasil,MINAS GERAIS,NINHEIRA,Mata Atlântica
 34688884 ,55e37148-5abb-11e8-911c-28924ad12c5c,  -18.177000 ,  -42.028000 ,2007-01-08 16:31:00,Brasil,MINAS GERAIS,ITAMBACURI,Mata Atlântica
 34688883 ,55e37147-5abb-11e8-911c-28924ad12c5c,  -17.483000 ,  -41.736000 ,2007-01-08 16:31:00,Brasil,MINAS GERAIS,LADAINHA,Mata Atlântica
 34688882 ,55e37146-5abb-11e8-911c-28924ad12c5c,  -16.782000 ,  -42.828000 ,2007-01-08 16:31:00,Brasil,MINAS GERAIS,CRISTÁLIA,Cerrado
 34688881 ,55e37145-5abb-11e8-911c-28924ad12c5c,  -17.702000 ,  -42.707000 ,2007-01-08 16:31:00,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado
 34688880 ,55e37144-5abb-11e8-911c-28924ad12c5c,  -15.803000 ,  -41.500000 ,2007-01-08 16:31:00,Brasil,MINAS GERAIS,ÁGUAS VERMELHAS,Mata Atlântica
 34688878 ,55e37142-5abb-11e8-911c-28924ad12c5c,  -17.589000 ,  -42.291000 ,2007-01-08 16:31:00,Brasil,MINAS GERAIS,MINAS NOVAS,Mata Atlântica
 34688877 ,55e37141-5abb-11e8-911c-28924ad12c5c,  -19.406000 ,  -44.831000 ,2007-01-08 16:31:00,Brasil,MINAS GERAIS,POMPÉU,Cerrado
 34688874 ,55e37140-5abb-11e8-911c-28924ad12c5c,  -16.780000 ,  -42.818000 ,2007-01-08 16:31:00,Brasil,MINAS GERAIS,CRISTÁLIA,Cerrado
 34688873 ,55e3713f-5abb-11e8-911c-28924ad12c5c,  -17.474000 ,  -41.737000 ,2007-01-08 16:31:00,Brasil,MINAS GERAIS,LADAINHA,Mata Atlântica
