id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 29708831 ,55ac5447-5abb-11e8-911c-28924ad12c5c,  -15.003000 ,  -44.870000 ,2006-04-06 16:11:00,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado
 29708827 ,55ac5446-5abb-11e8-911c-28924ad12c5c,  -17.777000 ,  -42.145000 ,2006-04-06 16:10:00,Brasil,MINAS GERAIS,MALACACHETA,Mata Atlântica
 29708826 ,55ac5445-5abb-11e8-911c-28924ad12c5c,  -17.839000 ,  -42.665000 ,2006-04-06 16:10:00,Brasil,MINAS GERAIS,ITAMARANDIBA,Mata Atlântica
 29719030 ,55ac564a-5abb-11e8-911c-28924ad12c5c,  -18.535000 ,  -42.880000 ,2006-04-07 16:53:00,Brasil,MINAS GERAIS,PAULISTAS,Mata Atlântica
 29728934 ,55acd87a-5abb-11e8-911c-28924ad12c5c,  -17.044000 ,  -40.837000 ,2006-04-08 15:58:00,Brasil,MINAS GERAIS,ÁGUAS FORMOSAS,Mata Atlântica
 29740619 ,6750b47e-5abb-11e8-911c-28924ad12c5c,  -21.795000 ,  -45.659000 ,2006-04-09 16:40:00,Brasil,MINAS GERAIS,CORDISLÂNDIA,Mata Atlântica
 29740618 ,6750b47d-5abb-11e8-911c-28924ad12c5c,  -20.479000 ,  -46.659000 ,2006-04-09 16:40:00,Brasil,MINAS GERAIS,DELFINÓPOLIS,Cerrado
 29763728 ,55ad5671-5abb-11e8-911c-28924ad12c5c,  -17.999000 ,  -42.325000 ,2006-04-11 16:29:00,Brasil,MINAS GERAIS,ÁGUA BOA,Mata Atlântica
 29763726 ,55ad566f-5abb-11e8-911c-28924ad12c5c,  -17.743000 ,  -43.069000 ,2006-04-11 16:29:00,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado
 29763725 ,55ad566e-5abb-11e8-911c-28924ad12c5c,  -16.869000 ,  -40.304000 ,2006-04-11 16:29:00,Brasil,MINAS GERAIS,PALMÓPOLIS,Mata Atlântica
 29763723 ,55ad566d-5abb-11e8-911c-28924ad12c5c,  -17.392000 ,  -42.658000 ,2006-04-11 16:29:00,Brasil,MINAS GERAIS,TURMALINA,Cerrado
 29763717 ,55ad566b-5abb-11e8-911c-28924ad12c5c,  -21.561000 ,  -44.094000 ,2006-04-11 16:28:00,Brasil,MINAS GERAIS,PIEDADE DO RIO GRANDE,Mata Atlântica
 29763716 ,55ad566a-5abb-11e8-911c-28924ad12c5c,  -19.063000 ,  -43.641000 ,2006-04-11 16:28:00,Brasil,MINAS GERAIS,CONGONHAS DO NORTE,Cerrado
 29763715 ,55ad5669-5abb-11e8-911c-28924ad12c5c,  -21.562000 ,  -44.107000 ,2006-04-11 16:28:00,Brasil,MINAS GERAIS,PIEDADE DO RIO GRANDE,Mata Atlântica
 29763714 ,55ad5668-5abb-11e8-911c-28924ad12c5c,  -19.523000 ,  -47.802000 ,2006-04-11 16:28:00,Brasil,MINAS GERAIS,UBERABA,Cerrado
 29799373 ,6756042f-5abb-11e8-911c-28924ad12c5c,  -19.835000 ,  -48.760000 ,2006-04-14 16:59:00,Brasil,MINAS GERAIS,CAMPO FLORIDO,Cerrado
 29799410 ,55ade699-5abb-11e8-911c-28924ad12c5c,  -17.199000 ,  -46.778000 ,2006-04-14 17:00:00,Brasil,MINAS GERAIS,PARACATU,Cerrado
 29799408 ,55ade697-5abb-11e8-911c-28924ad12c5c,  -15.864000 ,  -42.743000 ,2006-04-14 17:00:00,Brasil,MINAS GERAIS,RIO PARDO DE MINAS,Cerrado
 29799399 ,55ade68e-5abb-11e8-911c-28924ad12c5c,  -19.949000 ,  -48.213000 ,2006-04-14 16:59:00,Brasil,MINAS GERAIS,CONCEIÇÃO DAS ALAGOAS,Cerrado
 29799395 ,55ade68c-5abb-11e8-911c-28924ad12c5c,  -19.950000 ,  -48.223000 ,2006-04-14 16:59:00,Brasil,MINAS GERAIS,CONCEIÇÃO DAS ALAGOAS,Cerrado
 29799349 ,55ade686-5abb-11e8-911c-28924ad12c5c,  -21.271000 ,  -47.015000 ,2006-04-14 16:58:00,Brasil,MINAS GERAIS,MONTE SANTO DE MINAS,Cerrado
 29813965 ,55ae6d7d-5abb-11e8-911c-28924ad12c5c,  -18.722000 ,  -49.627000 ,2006-04-16 16:47:00,Brasil,MINAS GERAIS,CAPINÓPOLIS,Cerrado
 29813963 ,55ae6d7b-5abb-11e8-911c-28924ad12c5c,  -21.094000 ,  -42.626000 ,2006-04-16 16:46:00,Brasil,MINAS GERAIS,MIRAÍ,Mata Atlântica
 29968739 ,67638bc3-5abb-11e8-911c-28924ad12c5c,  -19.798000 ,  -48.318000 ,2006-04-28 17:11:00,Brasil,MINAS GERAIS,CONCEIÇÃO DAS ALAGOAS,Cerrado
 28729471 ,66df19f2-5abb-11e8-911c-28924ad12c5c,  -15.710000 ,  -41.532000 ,2006-01-04 15:45:00,Brasil,MINAS GERAIS,ÁGUAS VERMELHAS,Mata Atlântica
 28764865 ,66b5de63-5abb-11e8-911c-28924ad12c5c,  -17.426000 ,  -43.786000 ,2006-01-07 16:16:00,Brasil,MINAS GERAIS,BOCAIÚVA,Cerrado
 28764864 ,66b5de62-5abb-11e8-911c-28924ad12c5c,  -17.432000 ,  -43.790000 ,2006-01-07 16:16:00,Brasil,MINAS GERAIS,BOCAIÚVA,Cerrado
 28764863 ,66b5de61-5abb-11e8-911c-28924ad12c5c,  -15.728000 ,  -41.599000 ,2006-01-07 16:16:00,Brasil,MINAS GERAIS,ÁGUAS VERMELHAS,Mata Atlântica
 28764862 ,66b5de60-5abb-11e8-911c-28924ad12c5c,  -16.404000 ,  -41.945000 ,2006-01-07 16:16:00,Brasil,MINAS GERAIS,ITINGA,Mata Atlântica
 28764853 ,559bcac0-5abb-11e8-911c-28924ad12c5c,  -15.772000 ,  -43.475000 ,2006-01-07 16:16:00,Brasil,MINAS GERAIS,JANAÚBA,Cerrado
 28764852 ,559bcabf-5abb-11e8-911c-28924ad12c5c,  -15.770000 ,  -43.460000 ,2006-01-07 16:16:00,Brasil,MINAS GERAIS,JANAÚBA,Cerrado
