id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 191135182 ,4b722531-5abb-11e8-911c-28924ad12c5c,  -19.575000 ,  -43.593000 ,2016-01-01 16:31:00,Brasil,MINAS GERAIS,TAQUARAÇU DE MINAS,Cerrado
 195546183 ,4bf2a619-5abb-11e8-911c-28924ad12c5c,  -18.101000 ,  -41.822000 ,2016-02-18 16:31:00,Brasil,MINAS GERAIS,ITAMBACURI,Mata Atlântica
 195546184 ,4bf2a61a-5abb-11e8-911c-28924ad12c5c,  -18.128000 ,  -41.369000 ,2016-02-18 16:31:00,Brasil,MINAS GERAIS,ATALÉIA,Mata Atlântica
 195982523 ,5b06fbe5-5abb-11e8-911c-28924ad12c5c,  -16.730000 ,  -42.198000 ,2016-02-25 16:38:00,Brasil,MINAS GERAIS,CORONEL MURTA,Cerrado
 195982524 ,5b06fbe6-5abb-11e8-911c-28924ad12c5c,  -17.949000 ,  -46.704000 ,2016-02-25 16:38:00,Brasil,MINAS GERAIS,LAGAMAR,Cerrado
 195982526 ,5b06fbe9-5abb-11e8-911c-28924ad12c5c,  -15.720000 ,  -41.967000 ,2016-02-25 16:38:00,Brasil,MINAS GERAIS,TAIOBEIRAS,Mata Atlântica
 195982527 ,5b06fbea-5abb-11e8-911c-28924ad12c5c,  -15.601000 ,  -41.911000 ,2016-02-25 16:38:00,Brasil,MINAS GERAIS,SÃO JOÃO DO PARAÍSO,Mata Atlântica
 195982520 ,5b06fbe2-5abb-11e8-911c-28924ad12c5c,  -19.148000 ,  -45.115000 ,2016-02-25 16:37:00,Brasil,MINAS GERAIS,ABAETÉ,Cerrado
 195982536 ,595bf844-5abb-11e8-911c-28924ad12c5c,  -17.945000 ,  -46.712000 ,2016-02-25 16:38:00,Brasil,MINAS GERAIS,LAGAMAR,Cerrado
 194977984 ,59593743-5abb-11e8-911c-28924ad12c5c,  -20.758000 ,  -44.074000 ,2016-02-11 16:24:00,Brasil,MINAS GERAIS,ENTRE RIOS DE MINAS,Mata Atlântica
 194978031 ,59593747-5abb-11e8-911c-28924ad12c5c,  -16.535000 ,  -41.121000 ,2016-02-11 16:25:00,Brasil,MINAS GERAIS,JEQUITINHONHA,Mata Atlântica
 194978033 ,59593748-5abb-11e8-911c-28924ad12c5c,  -17.058000 ,  -41.055000 ,2016-02-11 16:25:00,Brasil,MINAS GERAIS,ÁGUAS FORMOSAS,Mata Atlântica
 195470267 ,4bf1733c-5abb-11e8-911c-28924ad12c5c,  -19.102000 ,  -50.476000 ,2016-02-17 17:26:00,Brasil,MINAS GERAIS,SANTA VITÓRIA,Mata Atlântica
 200078324 ,4c479f54-5abb-11e8-911c-28924ad12c5c,  -19.742000 ,  -45.265000 ,2016-04-25 17:02:00,Brasil,MINAS GERAIS,BOM DESPACHO,Cerrado
 200078316 ,4c479f4c-5abb-11e8-911c-28924ad12c5c,  -20.146000 ,  -48.662000 ,2016-04-25 17:02:00,Brasil,MINAS GERAIS,PLANURA,Cerrado
 200416114 ,4c546969-5abb-11e8-911c-28924ad12c5c,  -18.869000 ,  -48.891000 ,2016-04-30 17:21:00,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado
 200416123 ,4c546972-5abb-11e8-911c-28924ad12c5c,  -18.866000 ,  -48.883000 ,2016-04-30 17:21:00,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado
 200416124 ,4c546973-5abb-11e8-911c-28924ad12c5c,  -18.902000 ,  -50.184000 ,2016-04-30 17:21:00,Brasil,MINAS GERAIS,SANTA VITÓRIA,Cerrado
 200475026 ,4c54f4b8-5abb-11e8-911c-28924ad12c5c,  -16.977000 ,  -40.961000 ,2016-05-01 16:26:00,Brasil,MINAS GERAIS,ÁGUAS FORMOSAS,Mata Atlântica
 200585629 ,5b0895bd-5abb-11e8-911c-28924ad12c5c,  -15.515000 ,  -46.926000 ,2016-05-03 16:14:00,Brasil,MINAS GERAIS,BURITIS,Cerrado
 200348249 ,5967edd0-5abb-11e8-911c-28924ad12c5c,  -18.720000 ,  -46.967000 ,2016-04-29 16:38:00,Brasil,MINAS GERAIS,COROMANDEL,Cerrado
 200348250 ,5967edd1-5abb-11e8-911c-28924ad12c5c,  -18.709000 ,  -46.969000 ,2016-04-29 16:38:00,Brasil,MINAS GERAIS,COROMANDEL,Cerrado
 200531664 ,4c572fd9-5abb-11e8-911c-28924ad12c5c,  -20.131000 ,  -48.939000 ,2016-05-02 17:08:00,Brasil,MINAS GERAIS,FRUTAL,Cerrado
 199092406 ,59650a7b-5abb-11e8-911c-28924ad12c5c,  -19.746000 ,  -48.177000 ,2016-04-11 16:50:00,Brasil,MINAS GERAIS,UBERABA,Cerrado
 200531689 ,4c572ff2-5abb-11e8-911c-28924ad12c5c,  -18.741000 ,  -49.183000 ,2016-05-02 17:09:00,Brasil,MINAS GERAIS,CANÁPOLIS,Cerrado
 200531670 ,4c572fdf-5abb-11e8-911c-28924ad12c5c,  -21.835000 ,  -44.662000 ,2016-05-02 17:08:00,Brasil,MINAS GERAIS,AIURUOCA,Mata Atlântica
 200747181 ,596a13f0-5abb-11e8-911c-28924ad12c5c,  -15.196000 ,  -44.367000 ,2016-05-06 16:45:00,Brasil,MINAS GERAIS,JANUÁRIA,Cerrado
